School_ID,num_of_items_purchased,num_of_problem_BC_filtered,num_of_hints,problemA_accuracy,concept_post,concept_pre,CPETECOP,CPETLEPP,CPETSPEP,CPETHISP,CPETBLAP,CPETWHIP,CPETASIP,Student_ID
71907103,12.0,0.0,7.0,0.924242424242,,1.0,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3798
71907103,21.0,0.0,34.0,0.8782608695649999,2.8,1.8,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3799
71907103,14.0,0.0,2.0,0.8571428571430001,4.0,2.6,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3800
71907103,23.0,0.0,5.0,0.809917355372,3.0,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3801
71907103,16.0,0.0,29.0,0.767441860465,2.8,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3802
71907103,22.0,26.0,8.0,0.926315789474,1.8,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3803
71907103,0.0,0.0,2.0,0.8,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3804
71907103,7.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3805
71907103,2.0,0.0,1.0,0.888888888889,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3806
71907103,7.0,0.0,4.0,0.833333333333,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3807
71907103,5.0,0.0,0.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3808
71907103,2.0,0.0,6.0,0.961538461538,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3809
71907103,4.0,0.0,0.0,0.8,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3810
71907103,1.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3811
71907103,4.0,0.0,1.0,0.923076923077,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3812
71907103,19.0,0.0,2.0,0.90625,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3813
71907103,5.0,0.0,7.0,0.944444444444,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3814
71907103,10.0,14.0,72.0,0.840909090909,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3815
71907103,6.0,0.0,1.0,0.8,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3816
71907103,7.0,0.0,0.0,0.75,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3817
71907103,6.0,0.0,1.0,0.7272727272730001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3818
71907103,0.0,0.0,1.0,0.363636363636,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3819
71907103,0.0,0.0,1.0,0.7894736842110001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3820
71907103,6.0,13.0,1.0,0.72972972973,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3821
71907103,7.0,0.0,0.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3822
71907103,0.0,0.0,5.0,0.95,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3823
71907103,3.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3824
71907103,4.0,31.0,9.0,0.7837837837839999,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3825
71907103,5.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3826
71907103,6.0,30.0,4.0,0.78125,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3827
71907103,3.0,3.0,0.0,0.545454545455,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3828
71907103,12.0,8.0,3.0,0.915254237288,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3829
71907103,7.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3830
71907103,4.0,4.0,7.0,0.779661016949,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3831
71907103,2.0,0.0,0.0,0.7894736842110001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3832
71907103,14.0,0.0,6.0,0.875,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3833
71907103,1.0,4.0,3.0,0.826086956522,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3834
71907103,3.0,0.0,4.0,0.833333333333,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3835
71907103,3.0,3.0,5.0,0.8181818181820001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3836
71907103,9.0,0.0,1.0,0.9375,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3837
71907103,2.0,0.0,2.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3838
71907103,2.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3839
71907103,2.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3840
71907103,3.0,0.0,0.0,0.9,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3841
71907103,5.0,0.0,0.0,0.647058823529,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3842
71907103,6.0,0.0,0.0,0.944444444444,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3843
71907103,11.0,0.0,3.0,0.807692307692,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3844
71907103,7.0,0.0,3.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3845
71907103,1.0,0.0,3.0,0.722222222222,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3846
71907103,4.0,0.0,0.0,0.888888888889,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3847
71907103,17.0,0.0,3.0,0.961538461538,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3848
71907103,7.0,10.0,0.0,0.944444444444,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3849
71907103,3.0,0.0,1.0,0.7,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3850
71907103,5.0,0.0,1.0,0.961538461538,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3851
71907103,4.0,0.0,2.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3852
71907103,2.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3853
71907103,6.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3854
71907103,4.0,0.0,2.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3855
71907103,12.0,10.0,0.0,0.96875,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3856
71907103,4.0,0.0,6.0,0.833333333333,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3857
71907103,0.0,0.0,6.0,0.90625,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3858
71907103,0.0,0.0,2.0,0.961538461538,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3859
71907103,7.0,0.0,16.0,0.769230769231,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3860
71907103,8.0,0.0,0.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3861
71907103,5.0,0.0,2.0,0.90625,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3862
71907103,6.0,0.0,2.0,0.944444444444,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3863
71907103,5.0,0.0,7.0,0.9375,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3864
71907103,3.0,0.0,0.0,0.84375,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3865
71907103,3.0,6.0,2.0,0.875,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3866
71907103,5.0,11.0,3.0,0.8421052631579999,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3867
71907103,4.0,0.0,2.0,0.7272727272730001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3868
71907103,8.0,42.0,4.0,0.737704918033,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3869
71907103,3.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3870
71907103,6.0,0.0,1.0,0.875,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3871
71907103,7.0,5.0,1.0,0.96,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3872
71907103,11.0,18.0,0.0,0.657142857143,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3873
71907103,8.0,24.0,9.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3874
71907103,5.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3875
71907103,9.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3876
71907103,7.0,5.0,9.0,0.652173913043,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3877
71907103,9.0,18.0,2.0,0.894736842105,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3878
71907103,5.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3879
71907103,8.0,7.0,1.0,0.894736842105,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3880
71907103,5.0,4.0,0.0,0.625,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3881
71907103,8.0,0.0,2.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3882
71907103,0.0,0.0,0.0,,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3883
71907103,3.0,0.0,2.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3884
71907103,6.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3885
71907103,6.0,0.0,3.0,0.833333333333,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3886
71907103,7.0,0.0,1.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3887
71907103,8.0,0.0,3.0,0.888888888889,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3888
71907103,3.0,0.0,0.0,1.0,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3889
71907103,25.0,26.0,3.0,0.905063291139,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3890
71907103,13.0,5.0,58.0,0.911392405063,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3891
71907103,19.0,6.0,4.0,0.911392405063,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3892
71907103,7.0,0.0,3.0,0.952380952381,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3893
71907103,23.0,0.0,9.0,0.879746835443,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3894
71907103,23.0,0.0,11.0,0.8217054263570001,,,53.3,31.1,13.4,93.8,0.6,3.6,1.4,3895
101846005,24.0,12.0,3.0,0.936305732484,1.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3896
101846005,18.0,0.0,10.0,0.8235294117649999,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3897
101846005,17.0,0.0,15.0,0.73,2.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3898
101846005,17.0,0.0,10.0,0.820512820513,1.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3899
101846005,21.0,0.0,27.0,0.936842105263,3.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3900
101846005,19.0,0.0,61.0,0.701388888889,3.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3901
101846005,14.0,0.0,0.0,0.8987341772149999,1.2,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3902
101846005,17.0,0.0,19.0,0.7818181818179999,2.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3903
101846005,3.0,0.0,1.0,0.428571428571,2.333333333,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3904
101846005,16.0,14.0,23.0,0.7352941176469999,2.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3905
101846005,8.0,0.0,9.0,0.7804878048780001,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3906
101846005,17.0,0.0,5.0,0.955056179775,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3907
101846005,4.0,0.0,1.0,0.7303370786519999,3.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3908
101846005,16.0,0.0,10.0,0.757894736842,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3909
101846005,4.0,0.0,1.0,0.658536585366,2.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3910
101846005,11.0,0.0,3.0,0.7303370786519999,3.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3911
101846005,21.0,0.0,15.0,0.760416666667,1.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3912
101846005,8.0,0.0,151.0,0.7283950617280001,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3913
101846005,4.0,6.0,10.0,0.827586206897,3.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3914
101846005,13.0,0.0,5.0,0.57,2.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3915
101846005,7.0,0.0,4.0,0.416666666667,3.2,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3916
101846005,4.0,0.0,10.0,0.578125,1.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3917
101846005,17.0,197.0,100.0,0.826530612245,2.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3918
101846005,6.0,0.0,1.0,0.75,1.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3919
101846005,5.0,0.0,0.0,0.5625,2.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3920
101846005,3.0,2.0,10.0,0.94,1.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3921
101846005,5.0,56.0,47.0,0.8426966292129999,2.5,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3922
101846005,3.0,74.0,22.0,0.8949579831929999,2.2,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3923
101846005,3.0,0.0,8.0,0.747422680412,1.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3924
101846005,3.0,0.0,65.0,0.8235294117649999,1.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3925
101846005,11.0,0.0,14.0,0.827272727273,1.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3926
101846005,3.0,31.0,26.0,0.665137614679,2.2,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3927
101846005,3.0,8.0,36.0,0.651315789474,1.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3928
101846005,4.0,0.0,216.0,0.566037735849,1.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3929
101846005,3.0,0.0,10.0,0.829113924051,1.2,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3930
101846005,3.0,125.0,48.0,0.907488986784,3.4,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3931
101846005,3.0,0.0,4.0,0.7258064516130001,3.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3932
101846005,3.0,0.0,11.0,0.7528089887639999,3.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3933
101846005,3.0,0.0,3.0,0.641666666667,2.4,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3934
101846005,5.0,0.0,16.0,0.57037037037,2.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3935
101846005,4.0,0.0,8.0,0.929577464789,1.8,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3936
101846005,16.0,0.0,2.0,0.7052631578949999,3.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3937
101846005,3.0,0.0,7.0,0.6821705426360001,2.6,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3938
101846005,17.0,0.0,40.0,0.8544303797470001,1.0,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3939
101846005,5.0,0.0,8.0,0.790476190476,,,82.7,33.7,8.4,46.3,39.4,10.7,2.7,3940
101862001,5.0,3.0,6.0,0.690909090909,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3941
101862001,11.0,0.0,23.0,0.944134078212,1.75,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3942
101862001,12.0,0.0,20.0,0.8544303797470001,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3943
101862001,4.0,0.0,2.0,0.772151898734,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3944
101862001,9.0,0.0,5.0,1.0,2.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3945
101862001,14.0,114.0,14.0,0.87984496124,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3946
101862001,3.0,0.0,6.0,0.761904761905,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3947
101862001,3.0,116.0,48.0,0.881578947368,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3948
101862001,24.0,21.0,10.0,0.6709401709399999,3.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3949
101862001,4.0,0.0,86.0,0.79,3.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3950
101862001,17.0,0.0,42.0,0.77,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3951
101862001,6.0,0.0,10.0,0.952380952381,3.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3952
101862001,8.0,0.0,16.0,0.8780487804880001,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3953
101862001,3.0,0.0,6.0,0.7954545454549999,3.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3954
101862001,14.0,28.0,10.0,0.924050632911,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3955
101862001,5.0,0.0,2.0,0.827586206897,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3956
101862001,3.0,0.0,0.0,0.8125,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3957
101862001,3.0,0.0,3.0,0.87323943662,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3958
101862001,3.0,0.0,3.0,0.5,3.75,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3959
101862001,9.0,0.0,3.0,0.8235294117649999,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3960
101862001,4.0,0.0,1.0,0.666666666667,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3961
101862001,10.0,0.0,5.0,0.8842105263160001,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3962
101862001,8.0,0.0,54.0,0.838926174497,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3963
101862001,15.0,0.0,9.0,0.951219512195,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3964
101862001,3.0,0.0,1.0,0.827586206897,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3965
101862001,4.0,0.0,1.0,0.8125,4.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3966
101862001,3.0,0.0,0.0,0.8571428571430001,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3967
101862001,25.0,134.0,64.0,0.8571428571430001,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3968
101862001,16.0,18.0,8.0,0.8722466960349999,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3969
101862001,3.0,0.0,14.0,0.865168539326,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3970
101862001,27.0,0.0,46.0,0.900826446281,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3971
101862001,3.0,0.0,5.0,0.909090909091,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3972
101862001,21.0,0.0,8.0,0.928143712575,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3973
101862001,3.0,0.0,5.0,0.831578947368,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3974
101862001,26.0,32.0,52.0,0.7815533980580001,2.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3975
101862001,22.0,72.0,23.0,0.893518518519,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3976
101862001,30.0,0.0,77.0,0.890625,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3977
101862001,26.0,0.0,27.0,0.991452991453,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3978
101862001,3.0,0.0,13.0,0.777777777778,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3979
101862001,27.0,72.0,28.0,0.931726907631,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3980
101862001,3.0,0.0,14.0,0.8303571428569999,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3981
101862001,39.0,158.0,13.0,0.942028985507,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3982
101862001,3.0,0.0,68.0,0.806201550388,2.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3983
101862001,3.0,0.0,5.0,0.926829268293,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3984
101862001,12.0,0.0,15.0,0.778523489933,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3985
101862001,7.0,0.0,1.0,0.888888888889,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3986
101862001,40.0,0.0,16.0,0.948717948718,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3987
101862001,20.0,0.0,16.0,0.7352941176469999,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3988
101862001,3.0,0.0,4.0,0.5,3.5,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3989
101862001,3.0,0.0,54.0,0.896551724138,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3990
101862001,7.0,0.0,5.0,0.888888888889,1.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3991
101862001,10.0,0.0,4.0,0.627659574468,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3992
101862001,3.0,0.0,2.0,0.714285714286,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3993
101862001,13.0,0.0,8.0,0.944444444444,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3994
101862001,11.0,0.0,4.0,0.888888888889,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3995
101862001,7.0,0.0,11.0,0.952380952381,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3996
101862001,19.0,0.0,24.0,0.943820224719,2.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3997
101862001,18.0,0.0,4.0,0.960784313725,1.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3998
101862001,6.0,0.0,9.0,0.75,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,3999
101862001,8.0,0.0,6.0,0.8125,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4000
101862001,15.0,2.0,23.0,0.867088607595,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4001
101862001,15.0,0.0,9.0,0.8793103448280001,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4002
101862001,14.0,0.0,4.0,0.811965811966,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4003
101862001,8.0,0.0,2.0,1.0,3.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4004
101862001,17.0,0.0,14.0,0.9,1.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4005
101862001,19.0,0.0,49.0,0.835443037975,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4006
101862001,15.0,0.0,4.0,0.8449612403100001,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4007
101862001,8.0,0.0,7.0,0.444444444444,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4008
101862001,7.0,0.0,2.0,0.8571428571430001,2.5,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4009
101862001,17.0,0.0,8.0,0.878787878788,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4010
101862001,15.0,0.0,2.0,0.8780487804880001,1.5,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4011
101862001,11.0,0.0,8.0,0.982456140351,3.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4012
101862001,15.0,0.0,20.0,0.8068181818179999,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4013
101862001,7.0,0.0,6.0,1.0,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4014
101862001,6.0,0.0,7.0,0.5714285714289999,,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4015
101862001,6.0,0.0,7.0,0.72,3.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4016
101862001,3.0,221.0,38.0,0.936046511628,1.2,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4017
101862001,6.0,6.0,4.0,0.75652173913,2.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4018
101862001,4.0,0.0,17.0,0.8914728682170001,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4019
101862001,3.0,0.0,28.0,0.89,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4020
101862001,4.0,0.0,6.0,0.807407407407,1.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4021
101862001,3.0,0.0,9.0,0.628571428571,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4022
101862001,3.0,0.0,15.0,0.75,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4023
101862001,3.0,0.0,11.0,0.898876404494,3.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4024
101862001,3.0,0.0,2.0,0.7948717948720001,3.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4025
101862001,8.0,0.0,5.0,0.752475247525,3.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4026
101862001,3.0,0.0,3.0,0.963636363636,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4027
101862001,3.0,0.0,10.0,0.961240310078,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4028
101862001,4.0,0.0,4.0,0.952380952381,1.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4029
101862001,3.0,0.0,3.0,0.888888888889,1.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4030
101862001,14.0,0.0,32.0,0.763636363636,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4031
101862001,4.0,0.0,9.0,0.8314606741570001,2.4,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4032
101862001,5.0,0.0,3.0,0.386363636364,2.8,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4033
101862001,3.0,0.0,5.0,0.8571428571430001,2.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4034
101862001,3.0,0.0,2.0,0.736842105263,1.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4035
101862001,3.0,0.0,8.0,0.951219512195,3.6,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4036
101862001,7.0,0.0,12.0,0.7575757575759999,,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4037
101862001,3.0,0.0,68.0,0.8345864661650001,2.0,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4038
101862001,17.0,0.0,23.0,1.0,,,57.6,28.2,3.5,15.9,23.9,17.2,41.1,4039
